0;INEA E PCT TRANSPORTES EIRELI ;BANCO_DE_DADOS_DO_CTRC;08/04/26
1; sigla_ctrc; numero_ctrc; sigla_cte; numero_cte; ctrc/subcontr; nro_chave_acesso_cte; situacao_ctrc; data_emissao; hora_emissao; serie_nf; numero_nf; demais_nf; prev_ent; fil_dest; praca_destino; cidade_destino; uf_destino; qtde_volume; tipo_mercadoria; veiculo_coleta; veiculo_entrega; cubagem; cubagem_original; peso_real; peso_real_original; kg_calculo; valor_n_fiscal; tipo_frete; sit_liquidacao; numero_controle; usu_inc; remetente_nome; remetente_cnpj; remetente_inscr; remet_endereco; remet_cep; remet_cidade; remet_uf; remet_data_inc; destinatario_nome; dest_cnpj; dest_inscr; dest_endereco; dest_cep; dest_cidade; dest_uf; dest_data_inc; pagador_nome; pag_cnpj; unid_resp_pagador; observ1; observ2; entrega/redesp_nome; entr_endereco; entr_cep; entr_cidade; entr_uf; ult_ocorr_local; ult_ocorr_data; ult_ocorr_hora; ult_ocorr_codigo; ult_ocorr_descricao; ult_instr; tabela_calculo; desc_tabela; frete_peso; frete_valor; aliquota; vlr_icms; despacho; cat; itr; gris; coleta; tde; trt; canhoto; pedagio; outros_impostos; desconto; suframa; valor_local; valor_tas; reembolso; valor_frete; cfop; tipo_cobranca; fatura; valor_liquido; vlr_liquidado; data_liquidacao; data_credito_caixa; rel_comissao_exp; rel_comissao rec; rel_comissao_vend; pacote; sgl_unid_emit; nro_manifesto; cod_vendedor; nome_vendedor; tipo_documento; entrega_dificil; adic_frete; vlr_comissao_rec; vlr_comissao_exp; vlr_ibs_mun; vlr_ibs_est; vlr_cbs;
3;JOI;121851-4;001;120080;C;42260431541869000177570010001200801000337400�;PENDENTE;07/04/2026;18:33;1;2429492;�;13/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00001;000001;RAD2C79;;0,0000;0,0000;18,26;0,0000;18,26;1.192,89;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;LIGEIRINHO DE GUARATIBA MAT CO;03.570.161/0002-90;11624430�;EST DA MATR,24-PAL 18529 QD SN;23020715;RIO DE JANEIRO;RJ;03/02/2020;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980012';LIGEIRINHO DE GUARATIBA MAT CO;EST DA MATRIZ LT 24 PAL 18529;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 1 volume e 18 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 13/04/26;COMBINADA;-11,53%;106,85;7,16;12,00;24,75;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;4,50;0,00;206,26;6352;CARTEIRA;;206,26;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,17;1,57;
3;JOI;121853-1;001;120082;C;42260431541869000177570010001200821000337420�;PENDENTE;07/04/2026;18:33;1;2429498;�;16/04/2026;RJO;RJOI;VOLTA REDONDA;RJ;00003;000001;RAD2C79;;0,0000;0,0000;15,29;0,0000;15,29;766,13;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;JOLAMAFF MATERIAL DE CONSTRUCA;14.963.443/0001-92;79606227�;R ALDILIO CARVALHO FRANCA,312;27267370;VOLTA REDONDA;RJ;08/08/2024;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980015';JOLAMAFF MATERIAL DE CONSTRUCA;R ALDILIO CARVALHO FRANCA 312;27200001;VOLTA REDONDA;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 3 volumes e 15 Kg. Destino: RJ/VOLTA REDONDA. Previsao de entrega: 16/04/26;COMBINADA;-16,96%;126,25;4,60;12,00;27,05;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;4,50;0,00;225,40;6352;CARTEIRA;;225,40;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,19;1,72;
3;JOI;121854-9;001;120083;C;42260431541869000177570010001200831000337436�;PENDENTE;07/04/2026;18:33;1;2429499;�;13/04/2026;RJO;RJOR;DUQUE DE CAXIAS;RJ;00003;000001;RAD2C79;;0,0000;0,0000;17,55;0,0000;17,55;831,75;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;ANIL 2006 COMERCIO DE MATERIAI;08.102.538/0003-80;12732538�;AV PISTOIA Q,17-LOTE 02 E 1023;25051282;DUQUE DE CAXIAS;RJ;07/02/2023;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980009';ANIL 2006 COMERCIO DE MAT DE C;AV PISTOIA QUADRA17 LOTE 02 E;25000001;DUQUE DE CAXIAS;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 3 volumes e 18 Kg. Destino: RJ/DUQUE DE CAXIAS. Previsao de entrega: 13/04/26;COMBINADA;-11,51%;106,85;4,99;12,00;24,46;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;4,50;0,00;203,80;6352;CARTEIRA;;203,80;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,17;1,56;
3;JOI;121855-7;001;120084;C;42260431541869000177570010001200841000337441�;PENDENTE;07/04/2026;18:33;1;2429542;�;13/04/2026;RJO;RJOR;SEROPEDICA;RJ;00024;000001;RAD2C79;;0,0000;0,0000;179,42;0,0000;179,42;10.138,52;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;MEDELAR MATERIAL DE CONST LTDA;22.575.318/0001-33;86938227�;ROD BR465 LJ LT2 QD8 KM 41,S/N;23890001;SEROPEDICA;RJ;10/06/2019;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980025';MEDELAR MATERIAL DE CONST LTDA;ROD BR465 LJ LT2 QD8 KM41 292;23890001;SEROPEDICA;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 24 volumes e 179 Kg. Destino: RJ/SEROPEDICA. Previsao de entrega: 13/04/26;COMBINADA;34,77%;175,96;60,83;12,00;42,45;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;4,50;0,00;353,74;6352;CARTEIRA;;353,74;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,30;2,70;
3;JOI;121856-5;001;120085;C;42260431541869000177570010001200851000337457�;PENDENTE;07/04/2026;18:33;1;2429544;�;13/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00024;000001;RAD2C79;;0,0000;0,0000;270,28;0,0000;270,28;15.845,09;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;O CARVALHAO MAT DE CONST LTDA;34.743.325/0001-86;11536999�;AV GUIOMAR NOVAES R,0-LT 23 SN;22795590;RIO DE JANEIRO;RJ;07/05/2025;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980022';O CARVALHAO MAT DE CONST LTDA;AV GUIOMAR NOVAES RUA HW 0 LT;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 24 volumes e 270 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 13/04/26;COMBINADA;-0,95%;398,23;95,07;12,00;78,38;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;4,50;0,00;653,18;6352;CARTEIRA;;653,18;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,55;4,98;
3;JOI;121857-3;001;120086;C;42260431541869000177570010001200861000337462�;PENDENTE;07/04/2026;19:48;0;156394;�;14/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00018;000001;QJX1A35;;22,9440;0,0000;2.976,73;0,0000;5.277,12;99.800,29;CIF;PENDENTE;0;;HIDRO FILTROS DO BRASIL IND.E;00.192.861/0001-19;260096253�;RUA: QUINZE DE OU,158-BLOCO D2;89239700;JOINVILLE;SC;21/10/2025;EVERSOFT INDUSTRIA E COM DE PL;08.782.043/0001-88;78279923�;R C,00671-NUM 00691. NUM 00693;21381460;RIO DE JANEIRO;RJ;29/04/2025;HIDRO FILTROS DO BRASIL IND.E;00.192.861/0001-19;JOI;';';;;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;19:48;080;CTRC EMITIDO;CT-e autorizado com 18 volumes e 2977 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 14/04/26;COMBINADA;43,87%;4.586,85;399,20;12,00;761,10;32,00;0,00;0,00;199,60;0,00;0,00;0,00;0,00;360,40;0,00;0,00;0,00;0,00;3,36;0,00;6.342,51;6352;BANCO;;6.342,51;0,00;;;0;0;0;  0000000;;0;4;ARIO DOS SANTOS               ;NORMAL;N;0,00;         0,00;         0,00;0,00;5,38;48,40;
3;JOI;121858-1;001;120087;S;42260431541869000177570010001200871000337478�;PENDENTE;07/04/2026;19:49;1;551649;�;14/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00001;000001;SXZ2I68;;0,0000;0,0000;1.200,00;0,0000;1.200,00;21.072,00;CIF;PENDENTE;0;;O V D IMP. DISTRIB. LTDA;76.635.689/0018-30;258209445�;RODOVIA JORGE LACERDA,000835;88317100;ITAJAI;SC;09/06/2025;ROMAR REPAROS MANUTENCAO ELEVA;52.166.206/0001-90;13434573�;RUA DOUTOR MANUEL COTRI,000212;20961040;RIO DE JANEIRO;RJ;07/04/2026;H. D. LOG TRANSPORTES LTDA - M;11.040.609/0001-00;RJO;';';H. D. LOG TRANSPORTES LTDA - M;R PADRE GUILHERME DECAMINADA ,;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;19:51;080;CTRC EMITIDO;CT-e autorizado com 1 volume e 1200 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 14/04/26;PERCENTUAL;30,32%;0,00;1.641,95;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.641,95;6360;CARTEIRA;;1.641,95;0,00;;;0;0;0;  0000000;;0;0;                              ;SUBCONTRATO;N;0,00;         0,00;         0,00;0,00;1,58;14,24;
3;JOI;121859-0;001;120088;S;42260431541869000177570010001200881000337483�;PENDENTE;07/04/2026;19:49;2;265182;�;14/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00002;000001;SXZ2I68;;0,0000;0,0000;25,16;0,0000;25,16;1.563,44;CIF;PENDENTE;0;;O V D IMP. DISTRIB. LTDA;76.635.689/0018-30;258209445�;RODOVIA JORGE LACERDA,000835;88317100;ITAJAI;SC;09/06/2025;BAZAR ELETRO LUZON LTDA ME;03.608.988/0001-64;76107998�;RUA OTAVIO TARQUINO,000024;26210172;NOVA IGUACU;RJ;07/04/2026;H. D. LOG TRANSPORTES LTDA - M;11.040.609/0001-00;RJO;';';H. D. LOG TRANSPORTES LTDA - M;R PADRE GUILHERME DECAMINADA ,;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;19:51;080;CTRC EMITIDO;CT-e autorizado com 2 volumes e 25 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 14/04/26;PERCENTUAL;48,84%;0,00;107,12;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;107,12;6360;CARTEIRA;;107,12;0,00;;;0;0;0;  0000000;;0;0;                              ;SUBCONTRATO;N;0,00;         0,00;         0,00;0,00;0,10;0,93;
3;JOI;121860-3;001;120089;S;42260431541869000177570010001200891000337499�;PENDENTE;07/04/2026;19:50;1;551300;�;14/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00001;000001;SXZ2I68;;0,0000;0,0000;8,86;0,0000;8,86;1.626,36;CIF;PENDENTE;0;;O V D IMP. DISTRIB. LTDA;76.635.689/0018-30;258209445�;RODOVIA JORGE LACERDA,000835;88317100;ITAJAI;SC;09/06/2025;LOSUNG NITEROI S.A;10.893.669/0001-03;78793236�;ESTRADA CAETAN,000164-LOJA 109;24325005;NITEROI;RJ;27/01/2026;H. D. LOG TRANSPORTES LTDA - M;11.040.609/0001-00;RJO;';';H. D. LOG TRANSPORTES LTDA - M;R PADRE GUILHERME DECAMINADA ,;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;19:51;080;CTRC EMITIDO;CT-e autorizado com 1 volume e 9 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 14/04/26;PERCENTUAL;52,22%;0,00;86,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;86,00;6360;CARTEIRA;;86,00;0,00;;;0;0;0;  0000000;;0;0;                              ;SUBCONTRATO;N;0,00;         0,00;         0,00;0,00;0,08;0,75;
3;JOI;121861-1;001;120090;S;42260431541869000177570010001200901000337503�;PENDENTE;07/04/2026;19:50;1;1477004;�;14/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00001;000001;SXZ2I68;;0,0000;0,0000;9,04;0,0000;9,04;1.616,91;CIF;PENDENTE;0;;FERRAMENTAS GERAIS COMERCIO IM;92.664.028/0025-19;253894433�;ROD JORGE LACERDA,835-GALPAO11;88317100;ITAJAI;SC;23/06/2025;LUKKENT DIGITAL COMERCIO E SER;10.531.995/0001-70;78657936�;R PAULA FRASSINETTI,00094;20261170;RIO DE JANEIRO;RJ;29/07/2025;H. D. LOG TRANSPORTES LTDA - M;11.040.609/0001-00;RJO;';';H. D. LOG TRANSPORTES LTDA - M;R PADRE GUILHERME DECAMINADA ,;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;19:51;080;CTRC EMITIDO;CT-e autorizado com 1 volume e 9 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 14/04/26;PERCENTUAL;52,21%;0,00;85,98;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;85,98;6360;CARTEIRA;;85,98;0,00;;;0;0;0;  0000000;;0;0;                              ;SUBCONTRATO;N;0,00;         0,00;         0,00;0,00;0,08;0,75;
3;JOI;121862-0;001;120091;S;42260431541869000177570010001200911000337519�;PENDENTE;07/04/2026;19:50;1;1477020;�;14/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00002;000001;SXZ2I68;;0,0000;0,0000;1,80;0,0000;1,80;553,63;CIF;PENDENTE;0;;FERRAMENTAS GERAIS COMERCIO IM;92.664.028/0025-19;253894433�;ROD JORGE LACERDA,835-GALPAO11;88317100;ITAJAI;SC;23/06/2025;RUHRPUMPEN DO BRASIL INDUSTRIA;11.341.399/0002-71;79045020�;ROD WASHINGTON LUIZ,13721;25230005;DUQUE DE CAXIAS;RJ;19/12/2025;H. D. LOG TRANSPORTES LTDA - M;11.040.609/0001-00;RJO;';';H. D. LOG TRANSPORTES LTDA - M;R PADRE GUILHERME DECAMINADA ,;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;19:51;080;CTRC EMITIDO;CT-e autorizado com 2 volumes e 2 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 14/04/26;PERCENTUAL;51,83%;0,00;83,08;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;83,08;6360;CARTEIRA;;83,08;0,00;;;0;0;0;  0000000;;0;0;                              ;SUBCONTRATO;N;0,00;         0,00;         0,00;0,00;0,08;0,72;
3;JOI;121863-8;001;120092;S;42260431541869000177570010001200921000337524�;PENDENTE;07/04/2026;19:50;1;1477085;�;14/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00001;000001;SXZ2I68;;0,0000;0,0000;0,98;0,0000;0,98;299,60;CIF;PENDENTE;0;;FERRAMENTAS GERAIS COMERCIO IM;92.664.028/0025-19;253894433�;ROD JORGE LACERDA,835-GALPAO11;88317100;ITAJAI;SC;23/06/2025;STELLANTIS AUTOMOVEIS BRASIL L;16.701.716/0046-58;13741735�;AV RENATO MONTEIR,6901-PARTE C;27570000;PORTO REAL;RJ;28/05/2025;H. D. LOG TRANSPORTES LTDA - M;11.040.609/0001-00;RJO;';';H. D. LOG TRANSPORTES LTDA - M;R PADRE GUILHERME DECAMINADA ,;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;19:51;080;CTRC EMITIDO;CT-e autorizado com 1 volume e 1 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 14/04/26;PERCENTUAL;49,98%;0,00;85,38;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;85,38;6360;CARTEIRA;;85,38;0,00;;;0;0;0;  0000000;;0;0;                              ;SUBCONTRATO;N;0,00;         0,00;         0,00;0,00;0,08;0,74;
3;JOI;121864-6;001;120093;S;42260431541869000177570010001200931000337530�;PENDENTE;07/04/2026;19:50;1;1477013;�;14/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00017;000001;SXZ2I68;;0,0000;0,0000;20,40;0,0000;20,40;1.644,00;CIF;PENDENTE;0;;FERRAMENTAS GERAIS COMERCIO IM;92.664.028/0025-19;253894433�;ROD JORGE LACERDA,835-GALPAO11;88317100;ITAJAI;SC;23/06/2025;STARNAV SERVICOS MARITIMOS LTD;09.078.935/0002-46;79013684�;EST PILOTO L PINTO H,1241-COND;27932350;MACAE;RJ;12/06/2025;H. D. LOG TRANSPORTES LTDA - M;11.040.609/0001-00;RJO;';';H. D. LOG TRANSPORTES LTDA - M;R PADRE GUILHERME DECAMINADA ,;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;19:51;080;CTRC EMITIDO;CT-e autorizado com 17 volumes e 20 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 14/04/26;PERCENTUAL;-26,41%;0,00;265,39;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;265,39;6360;CARTEIRA;;265,39;0,00;;;0;0;0;  0000000;;0;0;                              ;SUBCONTRATO;N;0,00;         0,00;         0,00;0,00;0,26;2,30;
3;JOI;121865-4;001;120094;S;42260431541869000177570010001200941000337545�;PENDENTE;07/04/2026;19:50;1;1477167;�;14/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00002;000001;SXZ2I68;;0,0000;0,0000;16,16;0,0000;16,16;1.398,90;CIF;PENDENTE;0;;FERRAMENTAS GERAIS COMERCIO IM;92.664.028/0025-19;253894433�;ROD JORGE LACERDA,835-GALPAO11;88317100;ITAJAI;SC;23/06/2025;CONENGE SC CONSTRUCOES E ENGEN;75.554.030/0003-00;15305690�;AVN AGC BARRA DO FURADO,SN;28736970;QUISSAMA;RJ;07/04/2026;H. D. LOG TRANSPORTES LTDA - M;11.040.609/0001-00;RJO;';';H. D. LOG TRANSPORTES LTDA - M;R PADRE GUILHERME DECAMINADA ,;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;19:51;080;CTRC EMITIDO;CT-e autorizado com 2 volumes e 16 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 14/04/26;PERCENTUAL;47,90%;0,00;102,71;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;102,71;6360;CARTEIRA;;102,71;0,00;;;0;0;0;  0000000;;0;0;                              ;SUBCONTRATO;N;0,00;         0,00;         0,00;0,00;0,10;0,89;
3;JOI;121866-2;001;120095;S;42260431541869000177570010001200951000337550�;PENDENTE;07/04/2026;20:03;2;699352;�2-699355, 2-699359;14/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00019;000001;LPZ5730;;0,0000;0,0000;122,39;0,0000;122,39;7.170,95;CIF;PENDENTE;0;;FORTLEV INDUSTRIA E COMERCIO D;10.921.911/0007-09;257549064�;RODOVIA:,S/N-KM 6470 GALPAO 01;89245000;ARAQUARI;SC;02/07/2025;BMB MATERIAL DE CONSTRUCAO S.A;23.476.033/0008-84;12695470�;EST DOS BANDEIRANTES,3091;22775113;RIO DE JANEIRO;RJ;11/03/2024;H. D. LOG TRANSPORTES LTDA - M;11.040.609/0001-00;RJO;';';H. D. LOG TRANSPORTES LTDA - M;R PADRE GUILHERME DECAMINADA ,;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;20:04;080;CTRC EMITIDO;CT-e autorizado com 19 volumes e 122 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 14/04/26;PERCENTUAL;-7,48%;0,00;430,13;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;430,13;6360;CARTEIRA;;430,13;0,00;;;0;0;0;  0000000;;0;0;                              ;SUBCONTRATO;N;0,00;         0,00;         0,00;0,00;0,41;3,73;
3;JOI;121867-1;001;120096;S;42260431541869000177570010001200961000337566�;PENDENTE;07/04/2026;20:03;2;699350;�2-699356, 2-699361;14/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00087;000001;LPZ5730;;0,0000;0,0000;448,83;0,0000;448,83;23.069,02;CIF;PENDENTE;0;;FORTLEV INDUSTRIA E COMERCIO D;10.921.911/0007-09;257549064�;RODOVIA:,S/N-KM 6470 GALPAO 01;89245000;ARAQUARI;SC;02/07/2025;BMB MAT DE CONSTRUCAO S A;23.476.033/0005-31;12010753�;BRASIL,03666;20930040;RIO DE JANEIRO;RJ;30/08/2021;H. D. LOG TRANSPORTES LTDA - M;11.040.609/0001-00;RJO;';';H. D. LOG TRANSPORTES LTDA - M;R PADRE GUILHERME DECAMINADA ,;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;20:04;080;CTRC EMITIDO;CT-e autorizado com 87 volumes e 449 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 14/04/26;PERCENTUAL;10,31%;0,00;878,34;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;878,34;6360;CARTEIRA;;878,34;0,00;;;0;0;0;  0000000;;0;0;                              ;SUBCONTRATO;N;0,00;         0,00;         0,00;0,00;0,85;7,62;
3;JOI;121868-9;001;120097;S;42260431541869000177570010001200971000337571�;PENDENTE;07/04/2026;20:03;2;699349;�2-699363;14/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00018;000001;LPZ5730;;0,0000;0,0000;137,58;0,0000;137,58;7.662,47;CIF;PENDENTE;0;;FORTLEV INDUSTRIA E COMERCIO D;10.921.911/0007-09;257549064�;RODOVIA:,S/N-KM 6470 GALPAO 01;89245000;ARAQUARI;SC;02/07/2025;BMB MATERIAL DE CONSTRUCAO S.A;23.476.033/0018-56;14488260�;R JOSE DA SILVA PEREIRA,SN;25230278;DUQUE DE CAXIAS;RJ;30/08/2024;H. D. LOG TRANSPORTES LTDA - M;11.040.609/0001-00;RJO;';';H. D. LOG TRANSPORTES LTDA - M;R PADRE GUILHERME DECAMINADA ,;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;20:04;080;CTRC EMITIDO;CT-e autorizado com 18 volumes e 138 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 14/04/26;PERCENTUAL;-7,15%;0,00;433,57;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;433,57;6360;CARTEIRA;;433,57;0,00;;;0;0;0;  0000000;;0;0;                              ;SUBCONTRATO;N;0,00;         0,00;         0,00;0,00;0,42;3,76;
3;JOI;121869-7;001;120098;S;42260431541869000177570010001200981000337587�;PENDENTE;07/04/2026;20:03;2;699351;�2-699360;14/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00049;000001;LPZ5730;;0,0000;0,0000;215,50;0,0000;215,50;10.312,54;CIF;PENDENTE;0;;FORTLEV INDUSTRIA E COMERCIO D;10.921.911/0007-09;257549064�;RODOVIA:,S/N-KM 6470 GALPAO 01;89245000;ARAQUARI;SC;02/07/2025;BMB MATERIAL DE CONSTRUCAO S.A;23.476.033/0013-41;13364443�;ROD PRESIDENTE DUTRA,SN;26574751;MESQUITA;RJ;28/08/2024;H. D. LOG TRANSPORTES LTDA - M;11.040.609/0001-00;RJO;';';H. D. LOG TRANSPORTES LTDA - M;R PADRE GUILHERME DECAMINADA ,;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;20:04;080;CTRC EMITIDO;CT-e autorizado com 49 volumes e 216 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 14/04/26;PERCENTUAL;-1,86%;0,00;524,87;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;524,87;6360;CARTEIRA;;524,87;0,00;;;0;0;0;  0000000;;0;0;                              ;SUBCONTRATO;N;0,00;         0,00;         0,00;0,00;0,51;4,55;
3;JOI;121870-1;001;120099;S;42260431541869000177570010001200991000337592�;PENDENTE;07/04/2026;20:04;2;699348;�2-699358;14/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00041;000001;LPZ5730;;0,0000;0,0000;318,96;0,0000;318,96;14.032,65;CIF;PENDENTE;0;;FORTLEV INDUSTRIA E COMERCIO D;10.921.911/0007-09;257549064�;RODOVIA:,S/N-KM 6470 GALPAO 01;89245000;ARAQUARI;SC;02/07/2025;BMB MATERIAL DE CONSTRUCAO S.A;23.476.033/0017-75;14492542�;AV BRASIL,22693;21670000;RIO DE JANEIRO;RJ;28/08/2024;H. D. LOG TRANSPORTES LTDA - M;11.040.609/0001-00;RJO;';';H. D. LOG TRANSPORTES LTDA - M;R PADRE GUILHERME DECAMINADA ,;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;20:04;080;CTRC EMITIDO;CT-e autorizado com 41 volumes e 319 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 14/04/26;PERCENTUAL;4,97%;0,00;668,66;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;668,66;6360;CARTEIRA;;668,66;0,00;;;0;0;0;  0000000;;0;0;                              ;SUBCONTRATO;N;0,00;         0,00;         0,00;0,00;0,64;5,80;
